customer_id,gender,item_purchased,category,purchase_amount_(usd),location,season,subscription_status,discount_applied,promo_code_used,previous_purchases,CLV,Spending Level,loyal_customer,age_group,lifetime_value,rating_category,purchase_frequency_score
2157,Male,Skirt,Clothing,83,Missouri,Winter,0,0,0,41,3403,High,Yes,Mid-Age,3403,Good,
2158,Male,Handbag,Accessories,68,Mississippi,Winter,0,0,0,41,2788,Medium,Yes,Mid-Age,2788,Good,3.0
2159,Male,Gloves,Accessories,84,Massachusetts,Spring,0,0,0,9,756,High,No,Young Adult,756,Good,3.0
2160,Male,Shirt,Clothing,58,Louisiana,Fall,0,0,0,34,1972,Medium,Yes,Teen,1972,Average,1.0
2161,Male,Blouse,Clothing,92,West Virginia,Winter,0,0,0,21,1932,High,No,Mid-Age,1932,Average,1.0
2162,Male,Dress,Clothing,69,Washington,Summer,0,0,0,5,345,Medium,No,Young Adult,345,Good,3.0
2163,Male,Shorts,Clothing,48,Oregon,Summer,0,0,0,32,1536,Medium,Yes,Senior,1536,Average,4.0
2164,Male,Shoes,Footwear,60,New York,Spring,0,0,0,44,2640,Medium,Yes,Senior,2640,Good,2.0
2165,Male,Sandals,Footwear,20,Iowa,Winter,0,0,0,46,920,Low,Yes,Mid-Age,920,Good,
2166,Male,Pants,Clothing,55,Idaho,Summer,0,0,0,42,2310,Medium,Yes,Adult,2310,Good,
2167,Male,Jacket,Outerwear,88,New Jersey,Spring,0,0,0,50,4400,High,Yes,Adult,4400,Average,
2168,Male,Skirt,Clothing,48,Ohio,Winter,0,0,0,33,1584,Medium,Yes,Adult,1584,Good,3.0
2169,Male,Handbag,Accessories,74,Connecticut,Spring,0,0,0,32,2368,High,Yes,Young Adult,2368,Good,
2170,Male,Coat,Outerwear,42,Florida,Fall,0,0,0,32,1344,Low,Yes,Adult,1344,Average,
2171,Male,Sweater,Clothing,32,South Carolina,Fall,0,0,0,37,1184,Low,Yes,Mid-Age,1184,Good,
2172,Male,Shorts,Clothing,98,Missouri,Summer,0,0,0,9,882,High,No,Mid-Age,882,Good,3.0
2173,Male,Skirt,Clothing,89,Rhode Island,Fall,0,0,0,6,534,High,No,Adult,534,Average,3.0
2174,Male,Gloves,Accessories,97,Delaware,Summer,0,0,0,36,3492,High,Yes,Young Adult,3492,Good,
2175,Male,Backpack,Accessories,49,Colorado,Spring,0,0,0,1,49,Medium,No,Mid-Age,49,Average,1.0
2176,Male,Dress,Clothing,50,Nebraska,Spring,0,0,0,48,2400,Medium,Yes,Elder,2400,Average,3.0
2177,Male,Belt,Accessories,91,Vermont,Winter,0,0,0,44,4004,High,Yes,Young Adult,4004,Average,
2178,Male,Gloves,Accessories,93,Montana,Winter,0,0,0,9,837,High,No,Young Adult,837,Average,
2179,Male,Jewelry,Accessories,98,Florida,Summer,0,0,0,32,3136,High,Yes,Young Adult,3136,Good,1.0
2180,Male,Socks,Clothing,82,Delaware,Fall,0,0,0,14,1148,High,No,Senior,1148,Average,2.0
2181,Male,Coat,Outerwear,37,Connecticut,Summer,0,0,0,43,1591,Low,Yes,Mid-Age,1591,Good,
2182,Male,Handbag,Accessories,63,Hawaii,Fall,0,0,0,32,2016,Medium,Yes,Young Adult,2016,Average,
2183,Male,Blouse,Clothing,99,New Mexico,Winter,0,0,0,26,2574,High,Yes,Mid-Age,2574,Average,
2184,Male,Shorts,Clothing,37,Kansas,Spring,0,0,0,2,74,Low,No,Adult,74,Good,2.0
2185,Male,Shoes,Footwear,34,Nevada,Spring,0,0,0,16,544,Low,No,Mid-Age,544,Average,
2186,Male,Shorts,Clothing,32,North Carolina,Winter,0,0,0,50,1600,Low,Yes,Mid-Age,1600,Poor,
2187,Male,Sandals,Footwear,23,New Mexico,Winter,0,0,0,6,138,Low,No,Senior,138,Good,
2188,Male,Blouse,Clothing,78,Idaho,Spring,0,0,0,20,1560,High,No,Mid-Age,1560,Good,1.0
2189,Male,Coat,Outerwear,54,California,Winter,0,0,0,9,486,Medium,No,Mid-Age,486,Good,4.0
2190,Male,Blouse,Clothing,94,Wisconsin,Fall,0,0,0,47,4418,High,Yes,Mid-Age,4418,Good,
2191,Male,Belt,Accessories,75,Alaska,Spring,0,0,0,33,2475,High,Yes,Mid-Age,2475,Good,1.0
2192,Male,Blouse,Clothing,69,Pennsylvania,Summer,0,0,0,46,3174,Medium,Yes,Adult,3174,Good,
2193,Male,Scarf,Accessories,35,Virginia,Winter,0,0,0,9,315,Low,No,Mid-Age,315,Average,2.0
2194,Male,Shirt,Clothing,78,California,Spring,0,0,0,8,624,High,No,Adult,624,Good,2.0
2195,Male,Socks,Clothing,29,Kentucky,Summer,0,0,0,48,1392,Low,Yes,Elder,1392,Average,
2196,Male,Jeans,Clothing,62,New York,Fall,0,0,0,2,124,Medium,No,Senior,124,Good,2.0
2197,Male,Dress,Clothing,58,Vermont,Spring,0,0,0,31,1798,Medium,Yes,Young Adult,1798,Good,4.0
2198,Male,Boots,Footwear,88,Pennsylvania,Summer,0,0,0,40,3520,High,Yes,Adult,3520,Good,2.0
2199,Male,Scarf,Accessories,80,New York,Summer,0,0,0,35,2800,High,Yes,Senior,2800,Average,2.0
2200,Male,Scarf,Accessories,47,North Carolina,Summer,0,0,0,40,1880,Medium,Yes,Mid-Age,1880,Good,2.0
2201,Male,Gloves,Accessories,51,Wyoming,Summer,0,0,0,27,1377,Medium,Yes,Senior,1377,Good,
2202,Male,Pants,Clothing,25,Ohio,Spring,0,0,0,10,250,Low,No,Mid-Age,250,Good,1.0
2203,Male,Dress,Clothing,36,Alabama,Summer,0,0,0,23,828,Low,No,Mid-Age,828,Good,4.0
2204,Male,Dress,Clothing,79,Rhode Island,Winter,0,0,0,32,2528,High,Yes,Senior,2528,Average,
2205,Male,Jeans,Clothing,41,Oregon,Winter,0,0,0,6,246,Low,No,Young Adult,246,Average,2.0
2206,Male,Sweater,Clothing,68,North Dakota,Fall,0,0,0,27,1836,Medium,Yes,Senior,1836,Average,4.0
2207,Male,Sandals,Footwear,51,Illinois,Spring,0,0,0,25,1275,Medium,No,Senior,1275,Average,3.0
2208,Male,Handbag,Accessories,38,New Mexico,Fall,0,0,0,11,418,Low,No,Elder,418,Average,1.0
2209,Male,Scarf,Accessories,46,Colorado,Summer,0,0,0,23,1058,Medium,No,Adult,1058,Average,2.0
2210,Male,Sandals,Footwear,20,Utah,Summer,0,0,0,44,880,Low,Yes,Mid-Age,880,Good,
2211,Male,Sunglasses,Accessories,25,Virginia,Summer,0,0,0,35,875,Low,Yes,Adult,875,Average,3.0
2212,Male,Sweater,Clothing,89,Maine,Winter,0,0,0,45,4005,High,Yes,Senior,4005,Average,
2213,Male,Pants,Clothing,77,Nebraska,Winter,0,0,0,22,1694,High,No,Senior,1694,Average,
2214,Male,Hat,Accessories,94,Hawaii,Fall,0,0,0,18,1692,High,No,Senior,1692,Average,
2215,Male,Belt,Accessories,100,Idaho,Fall,0,0,0,20,2000,High,No,Senior,2000,Good,4.0
2216,Male,Sandals,Footwear,96,West Virginia,Winter,0,0,0,28,2688,High,Yes,Young Adult,2688,Average,3.0
2217,Male,Pants,Clothing,36,Vermont,Winter,0,0,0,15,540,Low,No,Mid-Age,540,Good,
2218,Male,Jewelry,Accessories,27,Indiana,Fall,0,0,0,42,1134,Low,Yes,Adult,1134,Average,3.0
2219,Male,Sunglasses,Accessories,67,Idaho,Winter,0,0,0,20,1340,Medium,No,Elder,1340,Average,
2220,Male,Blouse,Clothing,91,Minnesota,Fall,0,0,0,16,1456,High,No,Adult,1456,Average,3.0
2221,Male,Belt,Accessories,62,Wyoming,Fall,0,0,0,47,2914,Medium,Yes,Young Adult,2914,Good,1.0
2222,Male,Shorts,Clothing,88,Kansas,Fall,0,0,0,34,2992,High,Yes,Young Adult,2992,Average,1.0
2223,Male,Pants,Clothing,66,Georgia,Summer,0,0,0,30,1980,Medium,Yes,Adult,1980,Good,4.0
2224,Male,Sandals,Footwear,65,Kansas,Fall,0,0,0,5,325,Medium,No,Adult,325,Good,
2225,Male,Gloves,Accessories,25,Nebraska,Winter,0,0,0,38,950,Low,Yes,Teen,950,Good,
2226,Male,Belt,Accessories,64,Washington,Spring,0,0,0,18,1152,Medium,No,Mid-Age,1152,Good,1.0
2227,Male,Shirt,Clothing,72,Missouri,Spring,0,0,0,28,2016,Medium,Yes,Young Adult,2016,Good,1.0
2228,Male,Scarf,Accessories,74,Washington,Summer,0,0,0,42,3108,High,Yes,Mid-Age,3108,Good,3.0
2229,Male,Gloves,Accessories,50,Kansas,Fall,0,0,0,5,250,Medium,No,Senior,250,Good,4.0
2230,Male,Pants,Clothing,97,Minnesota,Fall,0,0,0,50,4850,High,Yes,Elder,4850,Good,2.0
2231,Male,Sneakers,Footwear,36,Colorado,Spring,0,0,0,33,1188,Low,Yes,Senior,1188,Good,3.0
2232,Male,Jacket,Outerwear,49,Utah,Fall,0,0,0,1,49,Medium,No,Adult,49,Good,4.0
2233,Male,Shoes,Footwear,64,North Carolina,Spring,0,0,0,14,896,Medium,No,Elder,896,Good,3.0
2234,Male,Blouse,Clothing,31,Florida,Summer,0,0,0,48,1488,Low,Yes,Mid-Age,1488,Good,2.0
2235,Male,Boots,Footwear,66,New Hampshire,Winter,0,0,0,26,1716,Medium,Yes,Adult,1716,Good,4.0
2236,Male,Socks,Clothing,82,Illinois,Spring,0,0,0,44,3608,High,Yes,Mid-Age,3608,Good,1.0
2237,Male,T-shirt,Clothing,88,Louisiana,Winter,0,0,0,18,1584,High,No,Young Adult,1584,Average,3.0
2238,Male,Sandals,Footwear,34,Alabama,Summer,0,0,0,31,1054,Low,Yes,Mid-Age,1054,Good,
2239,Male,Sneakers,Footwear,84,Florida,Winter,0,0,0,18,1512,High,No,Mid-Age,1512,Good,4.0
2240,Male,Jewelry,Accessories,96,Alabama,Summer,0,0,0,41,3936,High,Yes,Mid-Age,3936,Good,
2241,Male,Sandals,Footwear,71,California,Winter,0,0,0,18,1278,Medium,No,Senior,1278,Good,
2242,Male,Jacket,Outerwear,77,Maryland,Summer,0,0,0,3,231,High,No,Teen,231,Average,
2243,Male,Skirt,Clothing,66,Nevada,Spring,0,0,0,5,330,Medium,No,Teen,330,Good,
2244,Male,Shirt,Clothing,21,Massachusetts,Winter,0,0,0,13,273,Low,No,Senior,273,Good,1.0
2245,Male,Shorts,Clothing,37,South Carolina,Summer,0,0,0,22,814,Low,No,Adult,814,Good,1.0
2246,Male,Socks,Clothing,90,Delaware,Fall,0,0,0,45,4050,High,Yes,Senior,4050,Good,3.0
2247,Male,Jacket,Outerwear,96,Hawaii,Fall,0,0,0,39,3744,High,Yes,Senior,3744,Good,
2248,Male,Jewelry,Accessories,37,Florida,Summer,0,0,0,18,666,Low,No,Adult,666,Good,1.0
2249,Male,T-shirt,Clothing,66,Rhode Island,Winter,0,0,0,19,1254,Medium,No,Elder,1254,Average,3.0
2250,Male,Gloves,Accessories,45,Wyoming,Spring,0,0,0,29,1305,Low,Yes,Mid-Age,1305,Good,4.0
2251,Male,Shoes,Footwear,89,Colorado,Summer,0,0,0,19,1691,High,No,Mid-Age,1691,Good,4.0
2252,Male,Shoes,Footwear,94,Virginia,Fall,0,0,0,22,2068,High,No,Adult,2068,Good,2.0
2253,Male,Shoes,Footwear,96,Nebraska,Summer,0,0,0,21,2016,High,No,Senior,2016,Good,1.0
2254,Male,Hoodie,Clothing,31,Oklahoma,Spring,0,0,0,22,682,Low,No,Elder,682,Average,2.0
2255,Male,Belt,Accessories,79,North Dakota,Winter,0,0,0,44,3476,High,Yes,Young Adult,3476,Good,
2256,Male,Coat,Outerwear,39,Michigan,Spring,0,0,0,42,1638,Low,Yes,Senior,1638,Good,
2257,Male,Blouse,Clothing,22,California,Fall,0,0,0,33,726,Low,Yes,Adult,726,Good,
2258,Male,Skirt,Clothing,32,Tennessee,Fall,0,0,0,6,192,Low,No,Mid-Age,192,Good,1.0
2259,Male,T-shirt,Clothing,71,Ohio,Winter,0,0,0,44,3124,Medium,Yes,Young Adult,3124,Good,
2260,Male,Jeans,Clothing,96,Florida,Spring,0,0,0,24,2304,High,No,Senior,2304,Average,1.0
2261,Male,Scarf,Accessories,82,Missouri,Fall,0,0,0,16,1312,High,No,Mid-Age,1312,Good,
2262,Male,Backpack,Accessories,76,South Carolina,Spring,0,0,0,12,912,High,No,Senior,912,Good,3.0
2263,Male,Backpack,Accessories,22,Arizona,Winter,0,0,0,50,1100,Low,Yes,Senior,1100,Average,2.0
2264,Male,Scarf,Accessories,40,Indiana,Winter,0,0,0,42,1680,Low,Yes,Mid-Age,1680,Average,
2265,Male,Hat,Accessories,92,North Dakota,Summer,0,0,0,50,4600,High,Yes,Senior,4600,Good,2.0
2266,Male,Coat,Outerwear,94,Montana,Fall,0,0,0,10,940,High,No,Mid-Age,940,Good,
2267,Male,Dress,Clothing,44,Missouri,Fall,0,0,0,32,1408,Low,Yes,Young Adult,1408,Good,4.0
2268,Male,Gloves,Accessories,49,Kentucky,Spring,0,0,0,37,1813,Medium,Yes,Adult,1813,Good,4.0
2269,Male,Sweater,Clothing,26,Georgia,Spring,0,0,0,15,390,Low,No,Elder,390,Average,2.0
2270,Male,Skirt,Clothing,38,Kentucky,Fall,0,0,0,27,1026,Low,Yes,Senior,1026,Good,1.0
2271,Male,Blouse,Clothing,72,Georgia,Spring,0,0,0,7,504,Medium,No,Adult,504,Average,4.0
2272,Male,Dress,Clothing,99,Alaska,Summer,0,0,0,49,4851,High,Yes,Adult,4851,Average,
2273,Male,Jacket,Outerwear,38,Maine,Spring,0,0,0,44,1672,Low,Yes,Adult,1672,Good,2.0
2274,Male,Coat,Outerwear,96,New Mexico,Winter,0,0,0,13,1248,High,No,Senior,1248,Good,
2275,Male,Dress,Clothing,27,New York,Spring,0,0,0,38,1026,Low,Yes,Senior,1026,Good,3.0
2276,Male,Shorts,Clothing,24,Oklahoma,Winter,0,0,0,10,240,Low,No,Adult,240,Good,4.0
2277,Male,Jeans,Clothing,82,Wyoming,Summer,0,0,0,25,2050,High,No,Adult,2050,Good,4.0
2278,Male,Hat,Accessories,56,Alabama,Summer,0,0,0,18,1008,Medium,No,Young Adult,1008,Good,
2279,Male,Gloves,Accessories,25,Maryland,Fall,0,0,0,6,150,Low,No,Elder,150,Good,
2280,Male,Sneakers,Footwear,67,West Virginia,Spring,0,0,0,35,2345,Medium,Yes,Senior,2345,Average,
2281,Male,Shoes,Footwear,21,Kentucky,Summer,0,0,0,31,651,Low,Yes,Young Adult,651,Average,3.0
2282,Male,Hoodie,Clothing,27,Kansas,Summer,0,0,0,41,1107,Low,Yes,Adult,1107,Average,1.0
2283,Male,Sneakers,Footwear,97,Idaho,Fall,0,0,0,8,776,High,No,Teen,776,Good,1.0
2284,Male,Handbag,Accessories,45,Ohio,Winter,0,0,0,34,1530,Low,Yes,Mid-Age,1530,Good,3.0
2285,Male,Blouse,Clothing,63,Iowa,Fall,0,0,0,20,1260,Medium,No,Adult,1260,Good,1.0
2286,Male,Belt,Accessories,100,Michigan,Summer,0,0,0,38,3800,High,Yes,Adult,3800,Good,
2287,Male,Socks,Clothing,38,South Dakota,Spring,0,0,0,35,1330,Low,Yes,Elder,1330,Poor,
2288,Male,Blouse,Clothing,45,Nebraska,Summer,0,0,0,6,270,Low,No,Elder,270,Average,1.0
2289,Male,Jewelry,Accessories,91,California,Fall,0,0,0,50,4550,High,Yes,Adult,4550,Good,4.0
2290,Male,Shorts,Clothing,82,Nevada,Fall,0,0,0,47,3854,High,Yes,Elder,3854,Good,4.0
2291,Male,Boots,Footwear,48,Kansas,Winter,0,0,0,23,1104,Medium,No,Mid-Age,1104,Average,
2292,Male,Coat,Outerwear,30,Ohio,Spring,0,0,0,13,390,Low,No,Adult,390,Good,
2293,Male,T-shirt,Clothing,34,Vermont,Spring,0,0,0,31,1054,Low,Yes,Mid-Age,1054,Good,2.0
2294,Male,Sweater,Clothing,68,Georgia,Fall,0,0,0,16,1088,Medium,No,Mid-Age,1088,Average,
2295,Male,Sunglasses,Accessories,95,Maryland,Winter,0,0,0,40,3800,High,Yes,Senior,3800,Good,1.0
2296,Male,Hat,Accessories,22,Connecticut,Spring,0,0,0,45,990,Low,Yes,Senior,990,Average,
2297,Male,Gloves,Accessories,88,Washington,Fall,0,0,0,50,4400,High,Yes,Senior,4400,Poor,
2298,Male,Socks,Clothing,83,California,Summer,0,0,0,1,83,High,No,Senior,83,Good,
2299,Male,Handbag,Accessories,87,Montana,Spring,0,0,0,10,870,High,No,Mid-Age,870,Average,
2300,Male,Coat,Outerwear,57,Idaho,Summer,0,0,0,48,2736,Medium,Yes,Elder,2736,Good,
2301,Male,Coat,Outerwear,88,Pennsylvania,Summer,0,0,0,38,3344,High,Yes,Teen,3344,Good,2.0
2302,Male,Pants,Clothing,20,Maine,Winter,0,0,0,21,420,Low,No,Mid-Age,420,Average,1.0
2303,Male,Belt,Accessories,39,Montana,Summer,0,0,0,38,1482,Low,Yes,Mid-Age,1482,Good,2.0
2304,Male,Sunglasses,Accessories,71,New Jersey,Spring,0,0,0,31,2201,Medium,Yes,Senior,2201,Good,3.0
2305,Male,Hoodie,Clothing,73,Louisiana,Winter,0,0,0,9,657,Medium,No,Adult,657,Good,3.0
2306,Male,Handbag,Accessories,63,Maine,Summer,0,0,0,47,2961,Medium,Yes,Elder,2961,Average,4.0
2307,Male,Gloves,Accessories,78,Florida,Winter,0,0,0,8,624,High,No,Adult,624,Average,
2308,Male,Skirt,Clothing,96,Missouri,Fall,0,0,0,30,2880,High,Yes,Adult,2880,Average,1.0
2309,Male,Sunglasses,Accessories,81,North Dakota,Winter,0,0,0,22,1782,High,No,Senior,1782,Average,
2310,Male,Dress,Clothing,95,Connecticut,Fall,0,0,0,3,285,High,No,Elder,285,Good,
2311,Male,Gloves,Accessories,68,Virginia,Spring,0,0,0,15,1020,Medium,No,Adult,1020,Good,2.0
2312,Male,Sneakers,Footwear,28,Montana,Spring,0,0,0,10,280,Low,No,Adult,280,Good,
2313,Male,T-shirt,Clothing,30,Vermont,Summer,0,0,0,19,570,Low,No,Young Adult,570,Good,
2314,Male,Dress,Clothing,31,Georgia,Summer,0,0,0,36,1116,Low,Yes,Elder,1116,Good,3.0
2315,Male,Handbag,Accessories,95,Virginia,Winter,0,0,0,12,1140,High,No,Mid-Age,1140,Good,
2316,Male,Socks,Clothing,79,Vermont,Winter,0,0,0,49,3871,High,Yes,Elder,3871,Average,
2317,Male,Sneakers,Footwear,39,Montana,Winter,0,0,0,7,273,Low,No,Adult,273,Good,1.0
2318,Male,Jacket,Outerwear,34,New Jersey,Summer,0,0,0,28,952,Low,Yes,Senior,952,Good,2.0
2319,Male,Hoodie,Clothing,28,Wyoming,Spring,0,0,0,30,840,Low,Yes,Elder,840,Average,1.0
2320,Male,Sandals,Footwear,38,Maine,Winter,0,0,0,29,1102,Low,Yes,Senior,1102,Good,2.0
2321,Male,Shoes,Footwear,55,New Mexico,Spring,0,0,0,9,495,Medium,No,Adult,495,Good,
2322,Male,Sandals,Footwear,31,Colorado,Winter,0,0,0,27,837,Low,Yes,Senior,837,Average,3.0
2323,Male,Coat,Outerwear,84,Connecticut,Spring,0,0,0,21,1764,High,No,Mid-Age,1764,Good,3.0
2324,Male,Gloves,Accessories,93,Maryland,Winter,0,0,0,36,3348,High,Yes,Adult,3348,Good,2.0
2325,Male,Coat,Outerwear,28,Oregon,Winter,0,0,0,19,532,Low,No,Senior,532,Average,1.0
2326,Male,Boots,Footwear,55,New York,Summer,0,0,0,47,2585,Medium,Yes,Mid-Age,2585,Good,4.0
2327,Male,Skirt,Clothing,63,Oklahoma,Winter,0,0,0,38,2394,Medium,Yes,Elder,2394,Average,1.0
2328,Male,Skirt,Clothing,94,Alabama,Winter,0,0,0,22,2068,High,No,Young Adult,2068,Good,
2329,Male,Pants,Clothing,36,North Dakota,Fall,0,0,0,29,1044,Low,Yes,Mid-Age,1044,Average,
2330,Male,Hat,Accessories,97,Nebraska,Spring,0,0,0,42,4074,High,Yes,Senior,4074,Good,1.0
2331,Male,Backpack,Accessories,63,Arizona,Summer,0,0,0,47,2961,Medium,Yes,Senior,2961,Average,
2332,Male,Scarf,Accessories,77,Illinois,Spring,0,0,0,10,770,High,No,Elder,770,Good,
2333,Male,Scarf,Accessories,53,South Carolina,Fall,0,0,0,10,530,Medium,No,Mid-Age,530,Average,2.0
2334,Male,Shirt,Clothing,77,Kansas,Spring,0,0,0,1,77,High,No,Adult,77,Good,
2335,Male,Boots,Footwear,79,Kansas,Summer,0,0,0,7,553,High,No,Senior,553,Good,2.0
2336,Male,Coat,Outerwear,37,Idaho,Summer,0,0,0,10,370,Low,No,Adult,370,Good,3.0
2337,Male,Belt,Accessories,94,California,Winter,0,0,0,11,1034,High,No,Young Adult,1034,Average,4.0
2338,Male,Boots,Footwear,76,North Dakota,Fall,0,0,0,5,380,High,No,Mid-Age,380,Good,1.0
2339,Male,Sneakers,Footwear,68,Georgia,Fall,0,0,0,21,1428,Medium,No,Elder,1428,Good,
2340,Male,Shirt,Clothing,65,Illinois,Spring,0,0,0,24,1560,Medium,No,Young Adult,1560,Average,
2341,Male,Blouse,Clothing,24,Delaware,Summer,0,0,0,37,888,Low,Yes,Elder,888,Average,3.0
2342,Male,Jacket,Outerwear,31,Connecticut,Summer,0,0,0,22,682,Low,No,Senior,682,Good,
2343,Male,Skirt,Clothing,89,Tennessee,Fall,0,0,0,16,1424,High,No,Young Adult,1424,Good,3.0
2344,Male,Socks,Clothing,49,Maryland,Summer,0,0,0,44,2156,Medium,Yes,Senior,2156,Good,2.0
2345,Male,Sandals,Footwear,92,Rhode Island,Fall,0,0,0,14,1288,High,No,Adult,1288,Average,
2346,Male,T-shirt,Clothing,32,New York,Winter,0,0,0,23,736,Low,No,Adult,736,Average,
2347,Male,Jacket,Outerwear,67,New Mexico,Winter,0,0,0,46,3082,Medium,Yes,Young Adult,3082,Average,3.0
2348,Male,Belt,Accessories,64,California,Fall,0,0,0,46,2944,Medium,Yes,Mid-Age,2944,Good,
2349,Male,Shoes,Footwear,84,Maine,Spring,0,0,0,16,1344,High,No,Senior,1344,Good,
2350,Male,Blouse,Clothing,34,New York,Fall,0,0,0,40,1360,Low,Yes,Elder,1360,Good,
2351,Male,Shoes,Footwear,26,Hawaii,Winter,0,0,0,21,546,Low,No,Senior,546,Good,1.0
2352,Male,Sweater,Clothing,50,New Hampshire,Fall,0,0,0,25,1250,Medium,No,Mid-Age,1250,Good,
2353,Male,Boots,Footwear,46,Nebraska,Fall,0,0,0,25,1150,Medium,No,Elder,1150,Average,
2354,Male,Handbag,Accessories,71,Montana,Fall,0,0,0,25,1775,Medium,No,Senior,1775,Good,
2355,Male,Blouse,Clothing,78,Wisconsin,Summer,0,0,0,27,2106,High,Yes,Senior,2106,Good,2.0
2356,Male,Skirt,Clothing,35,Tennessee,Winter,0,0,0,12,420,Low,No,Young Adult,420,Good,2.0
2357,Male,Backpack,Accessories,58,Montana,Summer,0,0,0,27,1566,Medium,Yes,Senior,1566,Average,
2358,Male,Shirt,Clothing,67,Michigan,Fall,0,0,0,40,2680,Medium,Yes,Senior,2680,Good,
2359,Male,Sweater,Clothing,93,Texas,Spring,0,0,0,38,3534,High,Yes,Senior,3534,Good,
2360,Male,Scarf,Accessories,81,Pennsylvania,Spring,0,0,0,44,3564,High,Yes,Young Adult,3564,Average,
2361,Male,Handbag,Accessories,80,New York,Fall,0,0,0,27,2160,High,Yes,Senior,2160,Good,
2362,Male,Scarf,Accessories,64,Alabama,Spring,0,0,0,30,1920,Medium,Yes,Mid-Age,1920,Good,
2363,Male,Jeans,Clothing,41,Virginia,Fall,0,0,0,24,984,Low,No,Adult,984,Average,2.0
2364,Male,Socks,Clothing,79,Pennsylvania,Winter,0,0,0,38,3002,High,Yes,Senior,3002,Good,
2365,Male,Sunglasses,Accessories,60,Mississippi,Winter,0,0,0,4,240,Medium,No,Elder,240,Good,
2366,Male,Sneakers,Footwear,91,Wyoming,Winter,0,0,0,32,2912,High,Yes,Senior,2912,Poor,2.0
2367,Male,Shoes,Footwear,66,New Mexico,Winter,0,0,0,32,2112,Medium,Yes,Adult,2112,Good,3.0
2368,Male,Socks,Clothing,85,North Dakota,Winter,0,0,0,28,2380,High,Yes,Elder,2380,Average,
2369,Male,Sunglasses,Accessories,38,New Jersey,Summer,0,0,0,6,228,Low,No,Adult,228,Average,
2370,Male,Sweater,Clothing,23,Vermont,Winter,0,0,0,24,552,Low,No,Young Adult,552,Good,2.0
2371,Male,Shoes,Footwear,71,Alaska,Spring,0,0,0,38,2698,Medium,Yes,Senior,2698,Good,4.0
2372,Male,Socks,Clothing,25,Indiana,Winter,0,0,0,28,700,Low,Yes,Elder,700,Good,1.0
2373,Male,Boots,Footwear,39,Alabama,Spring,0,0,0,9,351,Low,No,Senior,351,Average,3.0
2374,Male,Hoodie,Clothing,20,Michigan,Spring,0,0,0,21,420,Low,No,Mid-Age,420,Good,
2375,Male,Gloves,Accessories,73,Washington,Winter,0,0,0,31,2263,Medium,Yes,Elder,2263,Good,2.0
2376,Male,Backpack,Accessories,63,Virginia,Fall,0,0,0,18,1134,Medium,No,Senior,1134,Average,
2377,Male,Gloves,Accessories,94,Tennessee,Spring,0,0,0,5,470,High,No,Young Adult,470,Good,4.0
2378,Male,Blouse,Clothing,94,South Dakota,Fall,0,0,0,22,2068,High,No,Mid-Age,2068,Good,1.0
2379,Male,Scarf,Accessories,71,New Hampshire,Summer,0,0,0,37,2627,Medium,Yes,Adult,2627,Average,
2380,Male,Hat,Accessories,77,South Dakota,Spring,0,0,0,22,1694,High,No,Mid-Age,1694,Good,2.0
2381,Male,Scarf,Accessories,66,Pennsylvania,Fall,0,0,0,36,2376,Medium,Yes,Mid-Age,2376,Poor,3.0
2382,Male,Sandals,Footwear,23,Wisconsin,Summer,0,0,0,23,529,Low,No,Elder,529,Good,1.0
2383,Male,Sweater,Clothing,60,California,Spring,0,0,0,44,2640,Medium,Yes,Mid-Age,2640,Good,4.0
2384,Male,Backpack,Accessories,72,Rhode Island,Spring,0,0,0,25,1800,Medium,No,Senior,1800,Good,1.0
2385,Male,Blouse,Clothing,35,Alabama,Winter,0,0,0,40,1400,Low,Yes,Young Adult,1400,Average,
2386,Male,Scarf,Accessories,31,Oklahoma,Fall,0,0,0,12,372,Low,No,Mid-Age,372,Good,4.0
2387,Male,Socks,Clothing,33,Illinois,Summer,0,0,0,14,462,Low,No,Young Adult,462,Average,2.0
2388,Male,Hat,Accessories,95,Tennessee,Summer,0,0,0,14,1330,High,No,Mid-Age,1330,Good,2.0
2389,Male,Dress,Clothing,68,Alabama,Fall,0,0,0,10,680,Medium,No,Young Adult,680,Good,1.0
2390,Male,Coat,Outerwear,87,Kansas,Spring,0,0,0,17,1479,High,No,Young Adult,1479,Average,
2391,Male,Shirt,Clothing,64,Arizona,Winter,0,0,0,24,1536,Medium,No,Elder,1536,Good,3.0
2392,Male,Shirt,Clothing,74,Michigan,Winter,0,0,0,31,2294,High,Yes,Mid-Age,2294,Good,
2393,Male,Jeans,Clothing,62,Missouri,Spring,0,0,0,36,2232,Medium,Yes,Mid-Age,2232,Average,1.0
2394,Male,Socks,Clothing,97,Louisiana,Winter,0,0,0,38,3686,High,Yes,Senior,3686,Good,
2395,Male,Sandals,Footwear,47,Connecticut,Fall,0,0,0,23,1081,Medium,No,Mid-Age,1081,Average,3.0
2396,Male,Blouse,Clothing,83,Connecticut,Winter,0,0,0,47,3901,High,Yes,Elder,3901,Average,
2397,Male,Shirt,Clothing,82,Oregon,Spring,0,0,0,20,1640,High,No,Mid-Age,1640,Good,4.0
2398,Male,Sunglasses,Accessories,26,West Virginia,Fall,0,0,0,41,1066,Low,Yes,Mid-Age,1066,Average,2.0
